                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                 1.0359,                0.80453,                 1.1885,                0.87791,                0.87117,                0.90934,                0.66145,                  1.006,                 0.5482,                 1.1135,               0.004918,               0.004918,               0.004918
                    156,                 1.0373,                 0.8024,                 1.1861,                0.87737,                0.87169,                0.90943,                0.66147,                  1.006,                0.54793,                 1.1135,               0.004885,               0.004885,               0.004885
                    157,                 1.0363,                0.80181,                 1.1862,                0.87743,                0.87127,                 0.9094,                0.66136,                 1.0062,                0.54766,                 1.1134,               0.004852,               0.004852,               0.004852
                    158,                 1.0325,                0.79833,                  1.184,                0.87847,                0.87102,                0.90957,                0.66127,                 1.0062,                0.54737,                 1.1133,               0.004819,               0.004819,               0.004819
                    159,                 1.0304,                0.79778,                  1.181,                0.87721,                0.87209,                0.90971,                0.66149,                 1.0061,                0.54698,                  1.113,               0.004786,               0.004786,               0.004786
                    160,                 1.0306,                0.79891,                 1.1822,                0.87774,                0.87164,                 0.9097,                0.66145,                 1.0057,                0.54704,                 1.1126,               0.004753,               0.004753,               0.004753
                    161,                 1.0316,                0.79647,                 1.1828,                0.87742,                0.87196,                0.90958,                0.66149,                 1.0056,                0.54697,                 1.1123,                0.00472,                0.00472,                0.00472
                    162,                 1.0313,                0.79537,                 1.1849,                0.87788,                0.87111,                0.90956,                0.66137,                 1.0054,                0.54674,                 1.1121,               0.004687,               0.004687,               0.004687
                    163,                 1.0296,                 0.7973,                 1.1842,                0.87835,                0.87055,                0.90975,                0.66153,                 1.0052,                0.54668,                 1.1119,               0.004654,               0.004654,               0.004654
                    164,                 1.0298,                0.79722,                 1.1846,                0.87825,                0.87056,                0.90961,                0.66162,                 1.0048,                0.54626,                 1.1116,               0.004621,               0.004621,               0.004621
                    165,                 1.0269,                0.79229,                 1.1825,                0.87761,                 0.8713,                0.90964,                0.66186,                 1.0044,                0.54583,                 1.1113,               0.004588,               0.004588,               0.004588
                    166,                 1.0277,                0.79258,                 1.1816,                0.87646,                0.87329,                0.90987,                0.66187,                 1.0042,                0.54573,                 1.1113,               0.004555,               0.004555,               0.004555
                    167,                 1.0245,                0.78981,                 1.1814,                0.87613,                0.87283,                0.90981,                0.66215,                 1.0037,                 0.5457,                 1.1109,               0.004522,               0.004522,               0.004522
                    168,                 1.0263,                0.79127,                  1.183,                 0.8766,                0.87218,                0.90982,                0.66237,                 1.0033,                0.54535,                 1.1107,               0.004489,               0.004489,               0.004489
                    169,                 1.0272,                 0.7873,                  1.182,                0.87663,                0.87318,                0.91019,                0.66244,                  1.003,                0.54497,                 1.1104,               0.004456,               0.004456,               0.004456
                    170,                 1.0263,                0.78712,                 1.1803,                0.87656,                0.87362,                0.91034,                0.66268,                 1.0026,                 0.5445,                 1.1101,               0.004423,               0.004423,               0.004423
                    171,                 1.0236,                0.78813,                 1.1793,                0.87671,                 0.8739,                0.91009,                0.66267,                 1.0024,                0.54443,                 1.1099,                0.00439,                0.00439,                0.00439
                    172,                 1.0235,                 0.7848,                 1.1802,                0.87782,                0.87286,                0.91048,                0.66303,                  1.002,                0.54427,                 1.1095,               0.004357,               0.004357,               0.004357
                    173,                 1.0266,                0.78434,                 1.1805,                0.87892,                0.87153,                0.91038,                0.66309,                 1.0019,                0.54413,                 1.1093,               0.004324,               0.004324,               0.004324
                    174,                 1.0254,                0.78489,                 1.1791,                0.87739,                0.87246,                0.91052,                0.66359,                 1.0014,                0.54388,                 1.1088,               0.004291,               0.004291,               0.004291
                    175,                 1.0226,                0.78426,                 1.1809,                0.87762,                0.87282,                 0.9105,                0.66355,                 1.0014,                0.54346,                 1.1088,               0.004258,               0.004258,               0.004258
                    176,                 1.0234,                0.77972,                 1.1784,                0.87711,                0.87314,                0.91035,                0.66394,                 1.0015,                0.54334,                 1.1086,               0.004225,               0.004225,               0.004225
                    177,                 1.0222,                0.78105,                 1.1779,                0.87816,                0.87239,                0.91077,                0.66404,                 1.0015,                0.54296,                 1.1084,               0.004192,               0.004192,               0.004192
                    178,                 1.0192,                0.78024,                 1.1777,                0.87707,                0.87319,                 0.9108,                0.66413,                 1.0018,                0.54254,                 1.1084,               0.004159,               0.004159,               0.004159
                    179,                 1.0202,                0.78083,                 1.1782,                0.87661,                0.87343,                0.91071,                0.66414,                 1.0016,                0.54231,                 1.1082,               0.004126,               0.004126,               0.004126
                    180,                 1.0231,                0.78149,                 1.1779,                0.87787,                  0.873,                0.91092,                0.66433,                 1.0014,                 0.5419,                 1.1079,               0.004093,               0.004093,               0.004093
                    181,                 1.0197,                0.77803,                 1.1797,                0.87811,                0.87297,                0.91107,                0.66438,                  1.001,                 0.5416,                 1.1078,                0.00406,                0.00406,                0.00406
                    182,                 1.0219,                0.77615,                 1.1798,                0.87819,                0.87373,                0.91135,                0.66465,                 1.0008,                0.54132,                 1.1077,               0.004027,               0.004027,               0.004027
                    183,                 1.0187,                0.77423,                 1.1761,                0.87918,                0.87371,                0.91152,                0.66487,                 1.0005,                0.54111,                 1.1075,               0.003994,               0.003994,               0.003994
                    184,                 1.0159,                0.77289,                  1.175,                0.87878,                0.87399,                0.91149,                 0.6649,                 1.0007,                0.54107,                 1.1075,               0.003961,               0.003961,               0.003961
                    185,                 1.0171,                0.77289,                 1.1757,                0.87805,                0.87395,                0.91147,                0.66495,                 1.0008,                0.54087,                 1.1074,               0.003928,               0.003928,               0.003928
                    186,                 1.0152,                0.77039,                  1.175,                0.87758,                0.87414,                0.91157,                0.66509,                  1.001,                0.54053,                 1.1074,               0.003895,               0.003895,               0.003895
                    187,                 1.0176,                0.77029,                  1.175,                0.87723,                0.87381,                0.91154,                 0.6651,                  1.001,                0.54035,                 1.1071,               0.003862,               0.003862,               0.003862
                    188,                 1.0171,                0.76935,                 1.1769,                0.87893,                0.87243,                0.91161,                0.66522,                 1.0005,                0.54013,                  1.107,               0.003829,               0.003829,               0.003829
                    189,                 1.0164,                0.76819,                 1.1751,                0.88034,                0.87144,                0.91152,                0.66528,                 1.0003,                0.53987,                 1.1066,               0.003796,               0.003796,               0.003796
                    190,                 1.0137,                0.77076,                 1.1743,                   0.88,                0.87253,                0.91157,                 0.6654,                 1.0004,                0.53952,                 1.1065,               0.003763,               0.003763,               0.003763
                    191,                 1.0102,                0.76556,                 1.1718,                0.88062,                0.87146,                0.91162,                0.66549,                 1.0003,                0.53907,                 1.1063,                0.00373,                0.00373,                0.00373
                    192,                 1.0136,                0.76465,                 1.1729,                0.87974,                  0.873,                0.91174,                0.66559,                 1.0002,                0.53907,                 1.1061,               0.003697,               0.003697,               0.003697
                    193,                 1.0103,                0.76421,                 1.1734,                0.87929,                0.87291,                0.91165,                0.66573,                0.99982,                0.53878,                 1.1058,               0.003664,               0.003664,               0.003664
                    194,                 1.0127,                0.76187,                 1.1717,                0.87913,                0.87316,                0.91164,                0.66582,                0.99963,                0.53826,                 1.1055,               0.003631,               0.003631,               0.003631
                    195,                 1.0149,                 0.7643,                 1.1721,                0.87954,                0.87281,                0.91174,                0.66587,                0.99952,                0.53825,                 1.1052,               0.003598,               0.003598,               0.003598
                    196,                 1.0111,                 0.7604,                 1.1736,                0.87901,                0.87357,                0.91174,                0.66596,                0.99944,                0.53815,                 1.1052,               0.003565,               0.003565,               0.003565
                    197,                 1.0074,                 0.7615,                 1.1711,                0.87779,                0.87487,                0.91184,                0.66603,                 0.9995,                0.53784,                 1.1052,               0.003532,               0.003532,               0.003532
                    198,                 1.0058,                0.75613,                 1.1679,                 0.8783,                0.87395,                0.91177,                0.66593,                 0.9995,                0.53792,                 1.1051,               0.003499,               0.003499,               0.003499
                    199,                 1.0085,                0.75808,                 1.1708,                0.87798,                0.87437,                0.91194,                0.66608,                0.99952,                 0.5376,                 1.1052,               0.003466,               0.003466,               0.003466
                    200,                  1.007,                0.75722,                 1.1698,                0.87853,                0.87397,                0.91205,                0.66627,                0.99937,                0.53711,                  1.105,               0.003433,               0.003433,               0.003433
                    201,                 1.0102,                0.75534,                   1.17,                0.87896,                0.87421,                0.91231,                0.66633,                0.99931,                0.53678,                 1.1047,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.0041,                0.75264,                  1.168,                0.87869,                0.87449,                0.91224,                0.66616,                0.99926,                 0.5367,                 1.1046,               0.003367,               0.003367,               0.003367
                    203,                 1.0022,                0.75135,                 1.1657,                0.87723,                0.87584,                 0.9123,                0.66618,                0.99905,                0.53656,                 1.1042,               0.003334,               0.003334,               0.003334
                    204,                 1.0039,                0.75216,                 1.1657,                0.87773,                0.87545,                0.91278,                0.66646,                0.99875,                0.53644,                 1.1038,               0.003301,               0.003301,               0.003301
                    205,                  1.004,                0.75068,                 1.1664,                0.87814,                0.87465,                0.91261,                0.66651,                0.99882,                0.53624,                 1.1037,               0.003268,               0.003268,               0.003268
                    206,                 1.0027,                0.74528,                  1.166,                0.87747,                0.87549,                0.91293,                0.66667,                0.99858,                0.53598,                 1.1037,               0.003235,               0.003235,               0.003235
                    207,                 1.0006,                 0.7464,                 1.1646,                0.87744,                 0.8743,                0.91277,                0.66685,                0.99837,                0.53576,                 1.1035,               0.003202,               0.003202,               0.003202
                    208,                0.99968,                0.74836,                 1.1663,                0.87686,                0.87538,                0.91285,                0.66684,                0.99845,                0.53529,                 1.1035,               0.003169,               0.003169,               0.003169
                    209,                0.99814,                0.74245,                  1.164,                0.87568,                0.87624,                0.91295,                0.66714,                0.99823,                0.53489,                 1.1032,               0.003136,               0.003136,               0.003136
                    210,                  1.001,                0.74651,                 1.1678,                0.87516,                0.87648,                0.91296,                0.66715,                0.99806,                0.53474,                  1.103,               0.003103,               0.003103,               0.003103
                    211,                  1.003,                0.74476,                 1.1703,                0.87504,                0.87696,                0.91292,                0.66723,                 0.9978,                0.53455,                  1.103,                0.00307,                0.00307,                0.00307
                    212,                0.99892,                0.73845,                 1.1682,                0.87573,                0.87651,                0.91289,                0.66722,                0.99768,                0.53421,                 1.1031,               0.003037,               0.003037,               0.003037
                    213,                0.99961,                 0.7437,                 1.1663,                0.87731,                0.87487,                 0.9128,                0.66727,                0.99743,                 0.5339,                  1.103,               0.003004,               0.003004,               0.003004
                    214,                0.99628,                0.73827,                 1.1624,                0.87721,                0.87528,                 0.9128,                0.66744,                0.99737,                0.53353,                 1.1028,               0.002971,               0.002971,               0.002971
                    215,                 0.9969,                0.73536,                 1.1627,                0.87797,                0.87457,                0.91283,                0.66775,                0.99711,                0.53337,                 1.1026,               0.002938,               0.002938,               0.002938
                    216,                0.99758,                0.73945,                 1.1646,                0.87819,                0.87381,                0.91288,                0.66778,                0.99692,                 0.5332,                 1.1024,               0.002905,               0.002905,               0.002905
                    217,                0.99727,                0.73609,                 1.1632,                0.87909,                0.87318,                0.91286,                0.66783,                 0.9967,                0.53307,                 1.1022,               0.002872,               0.002872,               0.002872
                    218,                0.99546,                0.73305,                 1.1614,                 0.8795,                0.87354,                0.91305,                0.66796,                0.99666,                0.53265,                 1.1021,               0.002839,               0.002839,               0.002839
                    219,                0.99554,                0.73252,                 1.1627,                0.88006,                0.87307,                0.91296,                0.66783,                 0.9965,                0.53236,                  1.102,               0.002806,               0.002806,               0.002806
                    220,                0.99231,                0.72857,                 1.1594,                0.87864,                0.87429,                0.91309,                0.66804,                0.99641,                0.53218,                 1.1019,               0.002773,               0.002773,               0.002773
                    221,                0.99325,                0.72816,                 1.1611,                0.87863,                0.87502,                0.91328,                0.66821,                0.99618,                0.53196,                 1.1017,                0.00274,                0.00274,                0.00274
                    222,                0.99111,                0.72631,                 1.1595,                0.87824,                0.87587,                0.91341,                0.66849,                0.99626,                0.53173,                 1.1017,               0.002707,               0.002707,               0.002707
                    223,                0.99078,                 0.7284,                 1.1595,                0.87794,                0.87603,                0.91343,                0.66858,                0.99624,                0.53158,                 1.1015,               0.002674,               0.002674,               0.002674
                    224,                  0.989,                0.72465,                 1.1603,                0.87793,                0.87638,                0.91361,                0.66874,                0.99612,                 0.5314,                 1.1015,               0.002641,               0.002641,               0.002641
                    225,                0.99058,                0.72429,                 1.1591,                0.87783,                0.87673,                0.91366,                0.66875,                0.99607,                0.53089,                 1.1013,               0.002608,               0.002608,               0.002608
                    226,                0.98483,                0.72326,                 1.1566,                0.87791,                 0.8771,                0.91385,                0.66889,                0.99612,                0.53065,                 1.1012,               0.002575,               0.002575,               0.002575
                    227,                0.98497,                0.71988,                 1.1577,                0.87592,                0.87875,                0.91411,                0.66919,                0.99594,                0.53039,                 1.1011,               0.002542,               0.002542,               0.002542
                    228,                 0.9846,                0.72108,                 1.1558,                0.87625,                0.87884,                0.91418,                0.66932,                0.99562,                0.53009,                 1.1007,               0.002509,               0.002509,               0.002509
                    229,                0.98681,                0.72017,                 1.1555,                0.87707,                0.87827,                0.91412,                0.66947,                0.99532,                0.52961,                 1.1002,               0.002476,               0.002476,               0.002476
                    230,                0.98331,                0.71703,                 1.1575,                0.87624,                 0.8782,                0.91399,                0.66931,                0.99515,                0.52927,                 1.1001,               0.002443,               0.002443,               0.002443
                    231,                 0.9844,                0.71533,                 1.1544,                0.87644,                0.87832,                0.91411,                0.66939,                0.99487,                0.52877,                 1.0998,                0.00241,                0.00241,                0.00241
                    232,                0.98317,                0.71402,                 1.1538,                 0.8774,                0.87849,                0.91431,                0.66937,                0.99457,                0.52825,                 1.0995,               0.002377,               0.002377,               0.002377
                    233,                0.97984,                0.71219,                 1.1541,                 0.8766,                0.87919,                0.91446,                0.66971,                0.99462,                0.52752,                 1.0994,               0.002344,               0.002344,               0.002344
                    234,                0.97971,                0.71166,                  1.152,                0.87733,                0.87887,                0.91446,                0.66977,                0.99455,                0.52733,                 1.0991,               0.002311,               0.002311,               0.002311
                    235,                0.98128,                0.71105,                 1.1519,                0.87613,                0.87968,                0.91469,                0.66999,                0.99449,                0.52689,                 1.0989,               0.002278,               0.002278,               0.002278
                    236,                0.97866,                0.70927,                 1.1526,                0.87637,                 0.8795,                0.91451,                0.67006,                0.99439,                0.52668,                 1.0987,               0.002245,               0.002245,               0.002245
                    237,                0.97713,                0.70496,                 1.1501,                0.87702,                0.87922,                 0.9146,                0.67022,                0.99431,                0.52654,                 1.0985,               0.002212,               0.002212,               0.002212
                    238,                0.97431,                0.70389,                 1.1505,                0.87731,                0.87887,                0.91459,                0.67027,                0.99424,                0.52612,                 1.0984,               0.002179,               0.002179,               0.002179
                    239,                0.97628,                0.70196,                 1.1514,                0.87708,                0.87958,                0.91465,                0.67047,                0.99377,                0.52584,                 1.0981,               0.002146,               0.002146,               0.002146
                    240,                0.97512,                0.70236,                 1.1503,                0.87781,                0.87914,                0.91492,                 0.6705,                 0.9936,                0.52546,                  1.098,               0.002113,               0.002113,               0.002113
                    241,                0.97554,                0.70263,                 1.1508,                0.87902,                0.87846,                 0.9149,                 0.6706,                0.99357,                0.52508,                 1.0979,                0.00208,                0.00208,                0.00208
                    242,                0.97367,                0.69828,                 1.1494,                0.87855,                0.87867,                0.91495,                0.67058,                0.99333,                 0.5249,                 1.0976,               0.002047,               0.002047,               0.002047
                    243,                0.97072,                0.69512,                 1.1486,                0.87854,                0.87778,                0.91498,                0.67069,                0.99305,                 0.5245,                 1.0975,               0.002014,               0.002014,               0.002014
                    244,                0.96993,                0.69598,                 1.1465,                0.87853,                0.87866,                0.91491,                0.67083,                0.99289,                0.52432,                 1.0973,               0.001981,               0.001981,               0.001981
                    245,                0.97305,                0.69535,                 1.1482,                0.87809,                0.87954,                0.91503,                0.67088,                 0.9928,                0.52421,                 1.0973,               0.001948,               0.001948,               0.001948
                    246,                0.96966,                0.69432,                 1.1494,                 0.8786,                 0.8792,                0.91509,                0.67095,                0.99267,                0.52399,                 1.0972,               0.001915,               0.001915,               0.001915
                    247,                0.96615,                0.68947,                  1.146,                0.87847,                0.87938,                0.91505,                0.67108,                0.99265,                0.52362,                 1.0972,               0.001882,               0.001882,               0.001882
                    248,                0.96648,                0.69057,                  1.146,                0.87777,                0.87987,                0.91497,                0.67108,                 0.9926,                0.52331,                 1.0972,               0.001849,               0.001849,               0.001849
                    249,                0.96583,                0.68756,                  1.147,                0.87811,                 0.8792,                0.91495,                0.67093,                0.99252,                0.52318,                 1.0972,               0.001816,               0.001816,               0.001816
                    250,                0.96447,                0.68751,                 1.1454,                0.87772,                0.88009,                0.91501,                0.67124,                0.99241,                0.52273,                 1.0971,               0.001783,               0.001783,               0.001783
                    251,                0.96404,                0.68416,                 1.1449,                0.87852,                0.87927,                0.91508,                0.67151,                0.99216,                0.52259,                 1.0969,                0.00175,                0.00175,                0.00175
                    252,                0.96194,                0.68326,                 1.1437,                0.87855,                0.87967,                0.91514,                0.67161,                0.99197,                0.52224,                 1.0968,               0.001717,               0.001717,               0.001717
                    253,                0.96304,                0.68168,                  1.143,                 0.8789,                0.87899,                0.91526,                0.67169,                0.99163,                0.52193,                 1.0964,               0.001684,               0.001684,               0.001684
                    254,                0.95866,                0.67931,                 1.1419,                0.87953,                0.87869,                0.91538,                0.67186,                0.99153,                0.52171,                 1.0963,               0.001651,               0.001651,               0.001651
                    255,                0.95816,                0.67709,                 1.1404,                0.87951,                0.87828,                0.91521,                0.67185,                0.99144,                0.52161,                 1.0961,               0.001618,               0.001618,               0.001618
                    256,                0.95605,                0.67425,                 1.1435,                0.88035,                0.87778,                0.91542,                 0.6719,                0.99123,                0.52149,                 1.0961,               0.001585,               0.001585,               0.001585
                    257,                0.95799,                0.67374,                  1.141,                0.88064,                 0.8776,                0.91521,                0.67207,                0.99117,                0.52132,                  1.096,               0.001552,               0.001552,               0.001552
                    258,                 0.9567,                0.67142,                 1.1419,                0.88017,                0.87822,                 0.9151,                0.67218,                0.99107,                0.52118,                 1.0959,               0.001519,               0.001519,               0.001519
                    259,                0.95153,                0.67069,                 1.1409,                0.87931,                0.87893,                0.91511,                0.67201,                0.99123,                0.52107,                 1.0959,               0.001486,               0.001486,               0.001486
                    260,                0.95391,                0.66985,                 1.1411,                0.87972,                 0.8781,                0.91515,                0.67208,                0.99135,                0.52102,                 1.0957,               0.001453,               0.001453,               0.001453
                    261,                0.94985,                0.66562,                 1.1374,                0.87971,                0.87816,                0.91516,                0.67202,                0.99148,                0.52084,                 1.0956,                0.00142,                0.00142,                0.00142
                    262,                0.95066,                0.66631,                 1.1395,                0.87921,                0.87861,                0.91531,                0.67212,                 0.9914,                 0.5207,                 1.0955,               0.001387,               0.001387,               0.001387
                    263,                0.94919,                0.66488,                 1.1375,                0.87918,                0.87862,                0.91551,                0.67216,                0.99133,                0.52047,                 1.0953,               0.001354,               0.001354,               0.001354
                    264,                0.94752,                 0.6601,                 1.1341,                0.87893,                0.87836,                0.91544,                0.67228,                0.99118,                0.52031,                 1.0951,               0.001321,               0.001321,               0.001321
                    265,                0.94609,                0.66072,                 1.1351,                 0.8788,                0.87889,                0.91558,                 0.6724,                0.99115,                0.52003,                  1.095,               0.001288,               0.001288,               0.001288
                    266,                0.94509,                0.65647,                 1.1343,                0.87928,                0.87902,                0.91554,                0.67253,                 0.9911,                0.51987,                 1.0949,               0.001255,               0.001255,               0.001255
                    267,                 0.9424,                0.65375,                 1.1336,                0.87915,                 0.8788,                0.91546,                0.67251,                0.99125,                0.51965,                 1.0949,               0.001222,               0.001222,               0.001222
                    268,                0.94232,                0.65273,                 1.1343,                0.87929,                0.87869,                 0.9157,                0.67269,                0.99105,                0.51959,                 1.0946,               0.001189,               0.001189,               0.001189
                    269,                0.94175,                0.65458,                 1.1355,                0.87946,                0.87825,                0.91569,                0.67282,                0.99101,                0.51956,                 1.0945,               0.001156,               0.001156,               0.001156
                    270,                0.93919,                0.65075,                 1.1325,                 0.8805,                0.87693,                0.91581,                0.67293,                0.99091,                0.51962,                 1.0944,               0.001123,               0.001123,               0.001123
                    271,                 0.9417,                0.64937,                 1.1318,                0.88034,                0.87744,                0.91582,                0.67293,                0.99106,                0.51953,                 1.0944,                0.00109,                0.00109,                0.00109
                    272,                0.93454,                0.64428,                 1.1295,                0.87958,                0.87868,                 0.9158,                 0.6731,                0.99084,                0.51939,                 1.0941,               0.001057,               0.001057,               0.001057
                    273,                0.93132,                0.64401,                 1.1285,                  0.879,                0.87925,                 0.9159,                0.67296,                0.99067,                0.51931,                 1.0938,               0.001024,               0.001024,               0.001024
                    274,                0.93163,                0.64199,                 1.1298,                0.87864,                0.87964,                0.91597,                 0.6732,                0.99039,                0.51912,                 1.0938,               0.000991,               0.000991,               0.000991
                    275,                0.93289,                0.63836,                 1.1303,                0.87966,                0.87912,                0.91585,                0.67328,                0.99036,                 0.5191,                 1.0938,               0.000958,               0.000958,               0.000958
                    276,                0.93012,                0.63999,                 1.1275,                0.87997,                0.87888,                0.91573,                 0.6734,                0.99025,                0.51906,                 1.0936,               0.000925,               0.000925,               0.000925
                    277,                0.92711,                0.63478,                 1.1275,                0.88029,                0.87952,                0.91569,                0.67353,                0.99017,                0.51901,                 1.0936,               0.000892,               0.000892,               0.000892
                    278,                  0.926,                0.63287,                 1.1273,                0.87964,                0.87963,                0.91559,                0.67369,                0.98998,                0.51886,                 1.0935,               0.000859,               0.000859,               0.000859
                    279,                0.92674,                0.63196,                 1.1251,                0.88009,                0.87952,                0.91572,                0.67385,                0.98977,                0.51886,                 1.0932,               0.000826,               0.000826,               0.000826
                    280,                0.92347,                0.63075,                 1.1262,                0.88107,                 0.8787,                0.91586,                0.67393,                0.98975,                0.51874,                 1.0932,               0.000793,               0.000793,               0.000793
                    281,                0.92525,                0.62815,                 1.1246,                0.88166,                0.87829,                0.91589,                0.67415,                0.98984,                0.51873,                 1.0934,                0.00076,                0.00076,                0.00076
                    282,                 0.9219,                0.62542,                 1.1225,                 0.8816,                0.87832,                0.91612,                0.67408,                0.98975,                 0.5186,                 1.0932,               0.000727,               0.000727,               0.000727
                    283,                0.92235,                0.62374,                 1.1236,                0.88149,                 0.8784,                0.91607,                0.67411,                0.98983,                0.51864,                 1.0933,               0.000694,               0.000694,               0.000694
                    284,                0.92034,                0.62265,                 1.1237,                0.88122,                0.87853,                0.91617,                0.67411,                0.98981,                0.51869,                 1.0932,               0.000661,               0.000661,               0.000661
                    285,                0.91749,                0.61851,                 1.1181,                0.88185,                0.87821,                0.91599,                0.67418,                0.98973,                0.51865,                 1.0931,               0.000628,               0.000628,               0.000628
                    286,                0.91303,                0.61693,                  1.121,                0.88115,                0.87876,                0.91611,                 0.6742,                0.98978,                0.51842,                 1.0933,               0.000595,               0.000595,               0.000595
                    287,                 0.9136,                0.61309,                 1.1198,                0.88123,                0.87898,                0.91614,                0.67433,                0.98987,                0.51815,                 1.0934,               0.000562,               0.000562,               0.000562
                    288,                0.91295,                0.61263,                 1.1195,                0.88149,                0.87853,                0.91623,                0.67437,                0.98998,                0.51809,                 1.0934,               0.000529,               0.000529,               0.000529
                    289,                0.90853,                0.60837,                 1.1171,                0.88132,                0.87807,                 0.9161,                0.67438,                0.98987,                0.51803,                 1.0932,               0.000496,               0.000496,               0.000496
                    290,                0.90688,                0.60602,                 1.1169,                0.88095,                0.87833,                0.91615,                0.67448,                0.98983,                0.51783,                 1.0932,               0.000463,               0.000463,               0.000463
                    291,                0.83906,                0.43394,                 1.0647,                0.88012,                0.87928,                0.91613,                0.67449,                0.98965,                0.51753,                 1.0931,                0.00043,                0.00043,                0.00043
                    292,                0.82945,                 0.4207,                 1.0608,                0.88064,                0.87959,                0.91628,                 0.6748,                 0.9894,                0.51692,                 1.0931,               0.000397,               0.000397,               0.000397
                    293,                0.82277,                 0.4154,                 1.0585,                0.88059,                0.87981,                 0.9163,                0.67483,                0.98926,                0.51669,                 1.0931,               0.000364,               0.000364,               0.000364
                    294,                0.81835,                 0.4128,                 1.0567,                0.88125,                 0.8798,                0.91642,                0.67487,                 0.9891,                0.51633,                 1.0932,               0.000331,               0.000331,               0.000331
                    295,                0.81407,                0.40928,                 1.0514,                0.88041,                0.88048,                0.91637,                  0.675,                0.98873,                0.51616,                  1.093,               0.000298,               0.000298,               0.000298
                    296,                0.81237,                0.40572,                 1.0499,                0.88001,                0.88091,                 0.9163,                0.67508,                0.98857,                0.51577,                  1.093,               0.000265,               0.000265,               0.000265
                    297,                0.80584,                  0.403,                 1.0515,                0.88084,                0.88108,                0.91648,                0.67539,                0.98827,                0.51539,                  1.093,               0.000232,               0.000232,               0.000232
                    298,                0.80361,                0.39959,                 1.0484,                0.88035,                0.88184,                0.91634,                0.67536,                 0.9882,                0.51546,                 1.0931,               0.000199,               0.000199,               0.000199
                    299,                0.80094,                0.39735,                 1.0454,                0.88034,                0.88188,                0.91646,                0.67561,                0.98801,                 0.5153,                 1.0931,               0.000166,               0.000166,               0.000166
                    300,                0.79601,                0.39444,                 1.0444,                0.87991,                0.88194,                0.91633,                0.67571,                0.98785,                0.51517,                 1.0933,               0.000133,               0.000133,               0.000133
